t,x0,x1,x2,x3,x4,x5,x6,x7
5.456272602081298828e+00,2.632130980491638184e-01,-7.159810513257980347e-02,1.934858225286006927e-02,-1.443761959671974182e-02,4.162683188915252686e-01,-7.453493773937225342e-02,3.246380686759948730e-01,-7.554754614830017090e-02
5.457273006439208984e+00,2.631415128707885742e-01,-7.157870382070541382e-02,1.933414489030838013e-02,-1.442684791982173920e-02,4.161937832832336426e-01,-7.452141493558883667e-02,3.245625197887420654e-01,-7.552990317344665527e-02
5.458272933959960938e+00,2.630699276924133301e-01,-7.155930995941162109e-02,1.931971870362758636e-02,-1.441608462482690811e-02,4.161192476749420166e-01,-7.450789958238601685e-02,3.244870007038116455e-01,-7.551226019859313965e-02
5.459272861480712891e+00,2.629983723163604736e-01,-7.153991609811782837e-02,1.930530183017253876e-02,-1.440532971173524857e-02,4.160447418689727783e-01,-7.449438422918319702e-02,3.244114816188812256e-01,-7.549462467432022095e-02
5.460272789001464844e+00,2.629268467426300049e-01,-7.152052968740463257e-02,1.929089613258838654e-02,-1.439458224922418594e-02,4.159702360630035400e-01,-7.448086887598037720e-02,3.243359923362731934e-01,-7.547698915004730225e-02
5.461273193359375000e+00,2.628553211688995361e-01,-7.150115072727203369e-02,1.927650161087512970e-02,-1.438384316861629486e-02,4.158957600593566895e-01,-7.446735352277755737e-02,3.242605030536651611e-01,-7.545936107635498047e-02
5.462273120880126953e+00,2.627838253974914551e-01,-7.148177921772003174e-02,1.926211826503276825e-02,-1.437311153858900070e-02,4.158212840557098389e-01,-7.445384562015533447e-02,3.241850435733795166e-01,-7.544173300266265869e-02
5.463273048400878906e+00,2.627123296260833740e-01,-7.146240770816802979e-02,1.924774423241615295e-02,-1.436238829046487808e-02,4.157468378543853760e-01,-7.444033771753311157e-02,3.241096138954162598e-01,-7.542411237955093384e-02
5.464272975921630859e+00,2.626408636569976807e-01,-7.144304364919662476e-02,1.923338137567043304e-02,-1.435167342424392700e-02,4.156723916530609131e-01,-7.442682981491088867e-02,3.240341842174530029e-01,-7.540649920701980591e-02
5.465273380279541016e+00,2.625694274902343750e-01,-7.142368704080581665e-02,1.921902969479560852e-02,-1.434096600860357285e-02,4.155979752540588379e-01,-7.441332936286926270e-02,3.239587843418121338e-01,-7.538888603448867798e-02
5.466273307800292969e+00,2.624979913234710693e-01,-7.140433043241500854e-02,1.920468918979167938e-02,-1.433026697486639023e-02,4.155235588550567627e-01,-7.439982891082763672e-02,3.238833844661712646e-01,-7.537128031253814697e-02
5.467273235321044922e+00,2.624265849590301514e-01,-7.138498127460479736e-02,1.919035799801349640e-02,-1.431957539170980453e-02,4.154491722583770752e-01,-7.438633590936660767e-02,3.238080143928527832e-01,-7.535367459058761597e-02
5.468273639678955078e+00,2.623552083969116211e-01,-7.136563956737518311e-02,1.917603798210620880e-02,-1.430889219045639038e-02,4.153747856616973877e-01,-7.437284290790557861e-02,3.237326741218566895e-01,-7.533607631921768188e-02
5.469273567199707031e+00,2.622838318347930908e-01,-7.134629786014556885e-02,1.916172914206981659e-02,-1.429821643978357315e-02,4.153003990650177002e-01,-7.435934990644454956e-02,3.236573338508605957e-01,-7.531847804784774780e-02
5.470273494720458984e+00,2.622124850749969482e-01,-7.132696360349655151e-02,1.914743147790431976e-02,-1.428754907101392746e-02,4.152260422706604004e-01,-7.434586435556411743e-02,3.235820233821868896e-01,-7.530088722705841064e-02
5.471273422241210938e+00,2.621411681175231934e-01,-7.130763679742813110e-02,1.913314312696456909e-02,-1.427689008414745331e-02,4.151516854763031006e-01,-7.433237880468368530e-02,3.235067129135131836e-01,-7.528329640626907349e-02
5.472273826599121094e+00,2.620698511600494385e-01,-7.128830999135971069e-02,1.911886595189571381e-02,-1.426623854786157608e-02,4.150773584842681885e-01,-7.431889325380325317e-02,3.234314322471618652e-01,-7.526571303606033325e-02
5.473273754119873047e+00,2.619985640048980713e-01,-7.126899063587188721e-02,1.910459995269775391e-02,-1.425559539347887039e-02,4.150030314922332764e-01,-7.430541515350341797e-02,3.233561813831329346e-01,-7.524813711643218994e-02
5.474273681640625000e+00,2.619273066520690918e-01,-7.124967873096466064e-02,1.909034512937068939e-02,-1.424495968967676163e-02,4.149287343025207520e-01,-7.429193705320358276e-02,3.232809305191040039e-01,-7.523056119680404663e-02
5.475273609161376953e+00,2.618560492992401123e-01,-7.123037427663803101e-02,1.907609961926937103e-02,-1.423433236777782440e-02,4.148544371128082275e-01,-7.427845895290374756e-02,3.232057094573974609e-01,-7.521299272775650024e-02
5.476274013519287109e+00,2.617848217487335205e-01,-7.121106982231140137e-02,1.906186528503894806e-02,-1.422371249645948410e-02,4.147801697254180908e-01,-7.426498830318450928e-02,3.231304883956909180e-01,-7.519542425870895386e-02
5.477273941040039062e+00,2.617136240005493164e-01,-7.119177281856536865e-02,1.904764212667942047e-02,-1.421310100704431534e-02,4.147059023380279541e-01,-7.425151765346527100e-02,3.230552971363067627e-01,-7.517786324024200439e-02
5.478273868560791016e+00,2.616424262523651123e-01,-7.117248326539993286e-02,1.903342828154563904e-02,-1.420249696820974350e-02,4.146316647529602051e-01,-7.423804700374603271e-02,3.229801058769226074e-01,-7.516030222177505493e-02
5.479273796081542969e+00,2.615712583065032959e-01,-7.115319371223449707e-02,1.901922561228275299e-02,-1.419190131127834320e-02,4.145574271678924561e-01,-7.422458380460739136e-02,3.229049444198608398e-01,-7.514274865388870239e-02
5.480274200439453125e+00,2.615000903606414795e-01,-7.113391160964965820e-02,1.900503411889076233e-02,-1.418131310492753983e-02,4.144831895828247070e-01,-7.421112060546875000e-02,3.228298127651214600e-01,-7.512519508600234985e-02
5.481274127960205078e+00,2.614289522171020508e-01,-7.111463695764541626e-02,1.899085193872451782e-02,-1.417073328047990799e-02,4.144089818000793457e-01,-7.419765740633010864e-02,3.227546811103820801e-01,-7.510764896869659424e-02
5.482274055480957031e+00,2.613578438758850098e-01,-7.109536230564117432e-02,1.897668093442916870e-02,-1.416016090661287308e-02,4.143347740173339844e-01,-7.418420165777206421e-02,3.226795792579650879e-01,-7.509011030197143555e-02
5.483273983001708984e+00,2.612867355346679688e-01,-7.107609510421752930e-02,1.896252110600471497e-02,-1.414959691464900970e-02,4.142605960369110107e-01,-7.417074590921401978e-02,3.226044774055480957e-01,-7.507257163524627686e-02
5.484274387359619141e+00,2.612156569957733154e-01,-7.105683535337448120e-02,1.894837059080600739e-02,-1.413904037326574326e-02,4.141864180564880371e-01,-7.415729016065597534e-02,3.225294053554534912e-01,-7.505504041910171509e-02
5.485274314880371094e+00,2.611446082592010498e-01,-7.103757560253143311e-02,1.893423125147819519e-02,-1.412849221378564835e-02,4.141122698783874512e-01,-7.414384186267852783e-02,3.224543631076812744e-01,-7.503750920295715332e-02
5.486274242401123047e+00,2.610735595226287842e-01,-7.101832330226898193e-02,1.892010308802127838e-02,-1.411795150488615036e-02,4.140381217002868652e-01,-7.413039356470108032e-02,3.223793208599090576e-01,-7.501998543739318848e-02
5.487274169921875000e+00,2.610025405883789062e-01,-7.099907845258712769e-02,1.890598423779010773e-02,-1.410741824656724930e-02,4.139640033245086670e-01,-7.411694526672363281e-02,3.223043084144592285e-01,-7.500246167182922363e-02
5.488274574279785156e+00,2.609315514564514160e-01,-7.097984105348587036e-02,1.889187656342983246e-02,-1.409689337015151978e-02,4.138898849487304688e-01,-7.410350441932678223e-02,3.222292959690093994e-01,-7.498494535684585571e-02
5.489274501800537109e+00,2.608605623245239258e-01,-7.096060365438461304e-02,1.887778006494045258e-02,-1.408637594431638718e-02,4.138157665729522705e-01,-7.409006357192993164e-02,3.221543133258819580e-01,-7.496742904186248779e-02
5.490274429321289062e+00,2.607896029949188232e-01,-7.094137370586395264e-02,1.886369287967681885e-02,-1.407586690038442612e-02,4.137416779994964600e-01,-7.407662272453308105e-02,3.220793604850769043e-01,-7.494992017745971680e-02
5.491274356842041016e+00,2.607186734676361084e-01,-7.092215120792388916e-02,1.884961687028408051e-02,-1.406536530703306198e-02,4.136675894260406494e-01,-7.406318932771682739e-02,3.220044076442718506e-01,-7.493241876363754272e-02
5.492274761199951172e+00,2.606477439403533936e-01,-7.090292870998382568e-02,1.883555203676223755e-02,-1.405487209558486938e-02,4.135935306549072266e-01,-7.404975593090057373e-02,3.219294846057891846e-01,-7.491491734981536865e-02
5.493274688720703125e+00,2.605768442153930664e-01,-7.088371366262435913e-02,1.882149651646614075e-02,-1.404438633471727371e-02,4.135194718837738037e-01,-7.403632253408432007e-02,3.218545615673065186e-01,-7.489742338657379150e-02
5.494274616241455078e+00,2.605059742927551270e-01,-7.086450606584548950e-02,1.880745217204093933e-02,-1.403390802443027496e-02,4.134454429149627686e-01,-7.402289658784866333e-02,3.217796683311462402e-01,-7.487992942333221436e-02
5.495274543762207031e+00,2.604351043701171875e-01,-7.084529846906661987e-02,1.879341900348663330e-02,-1.402343809604644775e-02,4.133714139461517334e-01,-7.400947064161300659e-02,3.217047750949859619e-01,-7.486244291067123413e-02
5.496274948120117188e+00,2.603642642498016357e-01,-7.082609832286834717e-02,1.877939514815807343e-02,-1.401297561824321747e-02,4.132974147796630859e-01,-7.399604469537734985e-02,3.216299116611480713e-01,-7.484495639801025391e-02
5.497274875640869141e+00,2.602934241294860840e-01,-7.080690562725067139e-02,1.876538246870040894e-02,-1.400252152234315872e-02,4.132234156131744385e-01,-7.398262619972229004e-02,3.215550780296325684e-01,-7.482747733592987061e-02
5.498274803161621094e+00,2.602226138114929199e-01,-7.078771293163299561e-02,1.875137910246849060e-02,-1.399207487702369690e-02,4.131494462490081787e-01,-7.396920770406723022e-02,3.214802443981170654e-01,-7.481000572443008423e-02
5.499274730682373047e+00,2.601518332958221436e-01,-7.076852768659591675e-02,1.873738691210746765e-02,-1.398163568228483200e-02,4.130754768848419189e-01,-7.395579665899276733e-02,3.214054405689239502e-01,-7.479253411293029785e-02
5.500275135040283203e+00,2.600810527801513672e-01,-7.074934989213943481e-02,1.872340589761734009e-02,-1.397120486944913864e-02,4.130015075206756592e-01,-7.394238561391830444e-02,3.213306367397308350e-01,-7.477506995201110840e-02
5.501275062561035156e+00,2.600103020668029785e-01,-7.073017954826354980e-02,1.870943419635295868e-02,-1.396078150719404221e-02,4.129275679588317871e-01,-7.392897456884384155e-02,3.212558627128601074e-01,-7.475760579109191895e-02
5.502274990081787109e+00,2.599395811557769775e-01,-7.071100920438766479e-02,1.869547367095947266e-02,-1.395036559551954269e-02,4.128536283969879150e-01,-7.391557097434997559e-02,3.211811184883117676e-01,-7.474014908075332642e-02
5.503275394439697266e+00,2.598688602447509766e-01,-7.069184631109237671e-02,1.868152245879173279e-02,-1.393995806574821472e-02,4.127797186374664307e-01,-7.390216737985610962e-02,3.211063742637634277e-01,-7.472269237041473389e-02
5.504275321960449219e+00,2.597981691360473633e-01,-7.067269086837768555e-02,1.866758242249488831e-02,-1.392955798655748367e-02,4.127058088779449463e-01,-7.388876378536224365e-02,3.210316598415374756e-01,-7.470524311065673828e-02
5.505275249481201172e+00,2.597275078296661377e-01,-7.065353542566299438e-02,1.865365356206893921e-02,-1.391916535794734955e-02,4.126319289207458496e-01,-7.387536019086837769e-02,3.209569454193115234e-01,-7.468779385089874268e-02
5.506275177001953125e+00,2.596568465232849121e-01,-7.063438743352890015e-02,1.863973401486873627e-02,-1.390878111124038696e-02,4.125580489635467529e-01,-7.386196404695510864e-02,3.208822607994079590e-01,-7.467035204172134399e-02
5.507275581359863281e+00,2.595862150192260742e-01,-7.061524689197540283e-02,1.862582564353942871e-02,-1.389840431511402130e-02,4.124841988086700439e-01,-7.384856790304183960e-02,3.208075761795043945e-01,-7.465291023254394531e-02
5.508275508880615234e+00,2.595156133174896240e-01,-7.059610635042190552e-02,1.861192658543586731e-02,-1.388803496956825256e-02,4.124103486537933350e-01,-7.383517920970916748e-02,3.207329213619232178e-01,-7.463547587394714355e-02
5.509275436401367188e+00,2.594450116157531738e-01,-7.057697325944900513e-02,1.859803870320320129e-02,-1.387767400592565536e-02,4.123365283012390137e-01,-7.382179051637649536e-02,3.206582963466644287e-01,-7.461804896593093872e-02
5.510275363922119141e+00,2.593744397163391113e-01,-7.055784761905670166e-02,1.858416013419628143e-02,-1.386732049286365509e-02,4.122627079486846924e-01,-7.380840182304382324e-02,3.205836713314056396e-01,-7.460062205791473389e-02
5.511275768280029297e+00,2.593038678169250488e-01,-7.053872197866439819e-02,1.857029274106025696e-02,-1.385697443038225174e-02,4.121888875961303711e-01,-7.379502058029174805e-02,3.205090761184692383e-01,-7.458320260047912598e-02
5.512275695800781250e+00,2.592333257198333740e-01,-7.051960378885269165e-02,1.855643652379512787e-02,-1.384663581848144531e-02,4.121150970458984375e-01,-7.378163933753967285e-02,3.204344809055328369e-01,-7.456578314304351807e-02
5.513275623321533203e+00,2.591628134250640869e-01,-7.050049304962158203e-02,1.854258961975574493e-02,-1.383630558848381042e-02,4.120413064956665039e-01,-7.376825809478759766e-02,3.203599154949188232e-01,-7.454837113618850708e-02
5.514275550842285156e+00,2.590923011302947998e-01,-7.048138976097106934e-02,1.852875389158725739e-02,-1.382598280906677246e-02,4.119675457477569580e-01,-7.375488430261611938e-02,3.202853798866271973e-01,-7.453095912933349609e-02
5.515275955200195312e+00,2.590218186378479004e-01,-7.046228647232055664e-02,1.851492747664451599e-02,-1.381566748023033142e-02,4.118937849998474121e-01,-7.374151051044464111e-02,3.202108442783355713e-01,-7.451355457305908203e-02
5.516275882720947266e+00,2.589513659477233887e-01,-7.044319063425064087e-02,1.850111223757266998e-02,-1.380536053329706192e-02,4.118200540542602539e-01,-7.372813671827316284e-02,3.201363384723663330e-01,-7.449615001678466797e-02
5.517275810241699219e+00,2.588809132575988770e-01,-7.042410224676132202e-02,1.848730631172657013e-02,-1.379506103694438934e-02,4.117463231086730957e-01,-7.371477037668228149e-02,3.200618326663970947e-01,-7.447875291109085083e-02
5.518275737762451172e+00,2.588104903697967529e-01,-7.040501385927200317e-02,1.847351156175136566e-02,-1.378476899117231369e-02,4.116726219654083252e-01,-7.370140403509140015e-02,3.199873566627502441e-01,-7.446136325597763062e-02
5.519276142120361328e+00,2.587400972843170166e-01,-7.038593292236328125e-02,1.845972612500190735e-02,-1.377448439598083496e-02,4.115989208221435547e-01,-7.368803769350051880e-02,3.199128806591033936e-01,-7.444397360086441040e-02
5.520276069641113281e+00,2.586697041988372803e-01,-7.036685943603515625e-02,1.844595186412334442e-02,-1.376420818269252777e-02,4.115252196788787842e-01,-7.367467880249023438e-02,3.198384344577789307e-01,-7.442659139633178711e-02
5.521275997161865234e+00,2.585993409156799316e-01,-7.034778594970703125e-02,1.843218691647052765e-02,-1.375393941998481750e-02,4.114515483379364014e-01,-7.366131991147994995e-02,3.197640180587768555e-01,-7.440920919179916382e-02
5.522275924682617188e+00,2.585290074348449707e-01,-7.032871991395950317e-02,1.841843314468860626e-02,-1.374367810785770416e-02,4.113778769969940186e-01,-7.364796102046966553e-02,3.196896016597747803e-01,-7.439183443784713745e-02
5.523276329040527344e+00,2.584586739540100098e-01,-7.030966132879257202e-02,1.840468868613243103e-02,-1.373342424631118774e-02,4.113042354583740234e-01,-7.363460958003997803e-02,3.196152150630950928e-01,-7.437445968389511108e-02
5.524276256561279297e+00,2.583883702754974365e-01,-7.029060274362564087e-02,1.839095540344715118e-02,-1.372317783534526825e-02,4.112305939197540283e-01,-7.362125813961029053e-02,3.195408284664154053e-01,-7.435709238052368164e-02
5.525276184082031250e+00,2.583180665969848633e-01,-7.027155160903930664e-02,1.837723143398761749e-02,-1.371293980628252029e-02,4.111569821834564209e-01,-7.360790669918060303e-02,3.194664716720581055e-01,-7.433972507715225220e-02
5.526276111602783203e+00,2.582477927207946777e-01,-7.025250792503356934e-02,1.836351864039897919e-02,-1.370270922780036926e-02,4.110833704471588135e-01,-7.359456270933151245e-02,3.193921446800231934e-01,-7.432236522436141968e-02
5.527276515960693359e+00,2.581775486469268799e-01,-7.023346424102783203e-02,1.834981516003608704e-02,-1.369248609989881516e-02,4.110097885131835938e-01,-7.358121871948242188e-02,3.193178176879882812e-01,-7.430500537157058716e-02
5.528276443481445312e+00,2.581073045730590820e-01,-7.021442800760269165e-02,1.833612285554409027e-02,-1.368227042257785797e-02,4.109362065792083740e-01,-7.356787472963333130e-02,3.192435204982757568e-01,-7.428765296936035156e-02
